Date,Open,High,Low,Close,Volume
28-Dec-16,71.71,71.90,70.44,70.64,2095761
27-Dec-16,71.45,72.14,71.20,71.54,1875931
23-Dec-16,70.74,71.41,70.54,71.25,1800713
22-Dec-16,71.16,71.52,70.54,70.77,2730567
21-Dec-16,71.43,71.53,70.28,70.75,2430865
20-Dec-16,71.61,72.21,70.66,70.97,4520957
19-Dec-16,70.95,71.60,70.42,71.37,2698138
16-Dec-16,70.88,71.32,70.11,70.61,8414775
15-Dec-16,70.00,70.88,69.52,70.33,5138152
14-Dec-16,72.11,72.50,70.07,70.68,5383092
13-Dec-16,71.74,72.73,70.65,72.69,7528808
12-Dec-16,72.92,73.33,70.48,70.79,4777631
9-Dec-16,70.75,70.90,70.02,70.47,4410886
8-Dec-16,69.85,70.31,68.52,70.26,3800278
7-Dec-16,67.73,69.30,67.73,69.27,4812240
6-Dec-16,67.40,68.56,66.51,68.21,4115408
5-Dec-16,69.50,69.81,68.18,68.29,3998465
2-Dec-16,68.41,69.47,68.05,68.56,3668960
1-Dec-16,70.77,71.10,68.20,68.59,7815923
30-Nov-16,63.86,69.48,63.72,69.15,15639234
29-Nov-16,60.64,60.75,59.04,60.16,6681775
28-Nov-16,64.57,64.57,61.88,62.00,4091864
25-Nov-16,64.40,64.76,62.97,63.75,2425416
23-Nov-16,63.55,65.47,63.39,65.00,3399479
22-Nov-16,64.03,64.29,62.30,64.05,4510467
21-Nov-16,62.87,64.79,62.67,64.03,4781838
18-Nov-16,61.43,62.34,61.22,61.51,3659752
17-Nov-16,62.54,63.09,60.90,61.45,3852768
16-Nov-16,62.50,63.50,61.63,61.94,3305642
15-Nov-16,61.58,63.01,61.06,62.56,9026050
14-Nov-16,60.84,61.20,59.08,60.50,3796591
11-Nov-16,61.60,62.01,60.56,61.04,2934104
10-Nov-16,60.98,62.24,60.47,61.87,3459121
9-Nov-16,59.50,61.64,58.94,61.19,6080051
8-Nov-16,59.60,60.31,59.32,59.73,4359201
7-Nov-16,59.96,60.32,59.27,60.21,5216600
4-Nov-16,60.02,60.55,58.59,58.62,5966842
3-Nov-16,60.51,60.87,59.63,60.25,4534482
2-Nov-16,59.50,60.66,58.70,60.14,6421295
1-Nov-16,60.15,61.42,58.78,59.95,7891559
31-Oct-16,61.46,61.46,59.35,59.44,5883774
28-Oct-16,61.46,62.00,60.48,61.46,5738248
27-Oct-16,61.46,63.50,60.51,61.42,7811691
26-Oct-16,60.48,62.11,60.04,60.90,5089744
25-Oct-16,62.81,63.30,60.98,61.05,3414275
24-Oct-16,63.40,63.59,61.77,62.99,3030534
21-Oct-16,63.26,63.86,62.81,63.54,4063470
20-Oct-16,63.33,63.91,62.41,63.76,5115718
19-Oct-16,63.80,65.08,63.63,63.93,3814669
18-Oct-16,63.46,63.65,62.30,62.97,2830088
17-Oct-16,63.23,63.35,61.93,62.51,3829603
14-Oct-16,64.50,64.73,63.17,63.37,2592322
13-Oct-16,64.02,64.37,62.72,64.07,3800773
12-Oct-16,63.42,64.33,62.92,63.93,3210593
11-Oct-16,64.20,64.54,63.30,63.72,4677665
10-Oct-16,64.29,64.95,63.96,64.39,3255747
7-Oct-16,64.05,64.37,62.97,63.46,2689157
6-Oct-16,64.56,64.92,63.12,63.85,4537658
5-Oct-16,64.36,65.05,63.83,64.14,5628023
4-Oct-16,63.98,64.13,62.53,63.47,6739515
3-Oct-16,63.18,63.72,62.32,63.42,4690830
30-Sep-16,63.17,63.84,62.50,63.36,8027580
29-Sep-16,61.21,63.35,61.01,62.58,9805566
28-Sep-16,58.86,61.56,57.96,61.27,7397551
27-Sep-16,58.16,58.49,57.28,58.27,6082682
26-Sep-16,59.68,60.08,58.46,58.54,5942349
23-Sep-16,60.80,61.59,58.54,59.50,11432700
22-Sep-16,62.00,62.55,60.45,61.21,8906607
21-Sep-16,59.50,61.25,59.39,61.06,8091508
20-Sep-16,57.50,59.16,57.24,58.28,6383619
19-Sep-16,58.18,58.52,57.42,57.52,4816145
16-Sep-16,56.04,57.68,55.80,57.52,5478011
15-Sep-16,56.74,57.29,55.94,56.93,6970935
14-Sep-16,57.90,59.06,55.37,55.62,14741610
13-Sep-16,56.06,58.17,55.92,57.59,33186622
12-Sep-16,57.22,58.23,56.49,57.79,3139417
9-Sep-16,58.26,58.90,57.44,57.77,4632587
8-Sep-16,57.92,59.25,57.78,59.06,4277848
7-Sep-16,57.50,58.50,56.83,57.18,4185021
6-Sep-16,56.55,57.29,56.15,57.19,3586960
2-Sep-16,54.28,56.77,54.12,56.49,6095531
1-Sep-16,53.12,54.02,52.60,53.54,5195640
31-Aug-16,55.27,55.35,53.25,53.47,5256689
30-Aug-16,57.18,57.18,55.32,55.78,3252923
29-Aug-16,54.92,56.25,54.68,56.22,2521409
26-Aug-16,55.23,56.07,54.84,55.26,2594481
25-Aug-16,54.39,55.41,53.81,55.15,2759991
24-Aug-16,55.65,56.04,53.95,54.16,4292371
23-Aug-16,54.25,56.20,54.06,56.05,3421917
22-Aug-16,54.05,54.30,53.44,54.27,3158955
19-Aug-16,55.64,55.70,54.48,54.83,3165448
18-Aug-16,54.80,55.95,54.41,55.94,4891284
17-Aug-16,54.09,54.46,53.59,54.38,2522516
16-Aug-16,54.52,54.57,53.09,54.15,3929361
15-Aug-16,54.92,55.04,54.25,54.60,2877512
12-Aug-16,54.39,55.06,54.00,54.28,3710155
11-Aug-16,53.16,54.41,52.45,54.01,3675303
10-Aug-16,53.09,53.69,52.40,52.63,3563552
9-Aug-16,53.29,53.49,52.13,52.75,5028816
8-Aug-16,53.33,54.25,53.03,53.05,4532868
5-Aug-16,51.42,53.05,50.23,52.77,6992495
4-Aug-16,52.39,53.10,51.06,51.27,5453744
3-Aug-16,51.78,52.68,51.11,52.68,3969311
2-Aug-16,52.37,52.99,50.37,51.63,4756650
1-Aug-16,53.88,54.00,51.44,51.85,6163435
29-Jul-16,52.78,54.62,52.32,54.53,5355308
28-Jul-16,53.80,54.68,52.96,53.36,6067778
27-Jul-16,55.07,56.09,53.08,53.80,5664609
26-Jul-16,53.26,54.77,53.16,54.74,3418177
25-Jul-16,54.13,54.42,53.10,53.87,4483269
22-Jul-16,54.90,55.10,54.26,54.64,3342718
21-Jul-16,54.56,55.47,53.79,54.17,3979044
20-Jul-16,53.36,54.79,53.03,54.52,4051080
19-Jul-16,54.88,54.97,53.46,53.85,4321915
18-Jul-16,54.73,55.24,53.95,55.10,4760512
15-Jul-16,55.83,55.88,54.69,55.01,4280089
14-Jul-16,56.83,56.92,55.43,55.52,3397409
13-Jul-16,57.43,57.60,55.49,56.10,4856777
12-Jul-16,56.88,58.04,56.80,57.42,4353944
11-Jul-16,56.17,56.59,55.35,55.86,2990400
8-Jul-16,56.24,56.85,55.47,55.91,4035312
7-Jul-16,55.93,57.35,54.64,55.22,4874231
6-Jul-16,53.11,55.25,53.07,55.19,4432612
5-Jul-16,53.41,53.88,52.54,53.61,3952378
1-Jul-16,53.79,55.14,53.10,54.89,4387319
30-Jun-16,53.10,53.61,52.06,53.25,4838163
29-Jun-16,52.12,53.66,51.90,53.19,5373529
28-Jun-16,50.99,51.38,50.33,51.13,5095129
27-Jun-16,52.08,52.22,48.67,49.50,8149924
24-Jun-16,52.66,53.30,51.96,52.83,8010912
23-Jun-16,55.25,55.60,54.34,55.52,3792940
22-Jun-16,55.39,55.63,54.34,54.39,2390798
21-Jun-16,54.74,55.75,54.24,55.51,2216471
20-Jun-16,55.89,56.26,54.65,54.85,4383867
17-Jun-16,54.44,55.15,54.10,54.86,4845146
16-Jun-16,52.53,53.44,51.63,53.30,4468980
15-Jun-16,53.49,54.24,52.75,53.38,2955006
14-Jun-16,52.63,53.80,52.41,53.70,3187397
13-Jun-16,52.51,54.01,52.18,53.08,3904249
10-Jun-16,53.55,53.85,52.86,53.00,5043275
9-Jun-16,54.32,55.12,54.08,54.48,2959924
8-Jun-16,56.24,57.00,54.90,55.18,4169057
7-Jun-16,53.67,56.00,53.40,55.22,6953994
6-Jun-16,52.00,53.45,51.93,53.28,3572628
3-Jun-16,51.82,52.21,50.76,51.44,3144888
2-Jun-16,51.53,51.84,50.60,51.69,3713739
1-Jun-16,51.08,52.51,50.72,52.40,4014955
31-May-16,51.95,53.00,51.54,51.86,4306422
27-May-16,51.91,51.98,51.01,51.53,3883716
26-May-16,53.00,53.00,52.01,52.28,3975554
25-May-16,50.77,52.28,50.77,52.09,6269896
24-May-16,49.55,50.44,48.95,50.24,3537475
23-May-16,48.89,49.48,48.29,49.20,4011025
20-May-16,49.60,49.83,48.72,49.30,2853366
19-May-16,48.02,49.52,47.51,49.22,3683856
18-May-16,49.67,50.23,48.51,48.94,3608604
17-May-16,49.30,50.43,48.95,49.74,4179578
16-May-16,48.51,49.84,48.48,49.17,7049415
13-May-16,47.35,49.11,47.35,47.72,6032572
12-May-16,48.60,49.67,47.43,48.25,6732798
11-May-16,46.61,48.80,46.38,47.92,4907311
10-May-16,45.29,47.05,45.17,47.01,4047194
9-May-16,46.07,46.49,44.81,44.99,4129252
6-May-16,45.64,47.68,45.22,46.56,5660287
5-May-16,48.26,48.34,45.87,46.10,9399558
4-May-16,49.10,50.40,46.93,47.02,9130049
3-May-16,50.67,52.15,49.11,50.10,9302345
2-May-16,52.62,52.70,50.90,51.95,5063895
29-Apr-16,53.83,54.59,51.63,52.76,5034829
28-Apr-16,54.36,55.44,53.03,53.20,4091846
27-Apr-16,53.03,55.46,53.03,54.78,7517206
26-Apr-16,51.44,52.66,50.75,52.36,5337909
25-Apr-16,52.13,52.38,50.40,51.09,5179520
22-Apr-16,50.14,52.73,50.05,52.55,6277267
21-Apr-16,50.62,50.92,49.11,50.03,7759421
20-Apr-16,50.44,51.62,49.73,50.66,6908843
19-Apr-16,50.74,51.88,50.12,50.53,6728425
18-Apr-16,46.97,50.62,46.75,50.13,4670392
15-Apr-16,49.25,49.85,48.28,48.91,4384329
14-Apr-16,49.67,49.88,48.60,49.46,4232188
13-Apr-16,49.75,50.47,48.70,49.32,4366163
12-Apr-16,47.89,50.54,47.55,50.11,5877828
11-Apr-16,48.77,49.15,47.47,47.53,3956090
8-Apr-16,47.49,48.52,47.10,48.29,5927309
7-Apr-16,45.42,46.27,45.09,45.75,4387163
6-Apr-16,44.04,46.01,43.52,45.71,9739997
5-Apr-16,44.00,44.99,43.78,44.10,4390366
4-Apr-16,45.92,46.64,44.38,44.59,4404853
